,Tweet_ID,Tweet_Text,Emojis
143,1386490927053623297,Never forget that time I wrote for the #Oscars&amp; @JanelleMonae https://t.co/cC1ohFXGVg,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :heart_eyes: :purple_heart:
144,1386490704654897155,If Anything Happens I Love You wins Best Animated Short Film at the #Oscars https://t.co/cd1R3tEkGS,:wink: :cry: :thumbsup: :joy: :sob:
145,1386490640146386951,THEY WON!!!! #Oscars https://t.co/acF0Jlm8Qq,:thumbsup: :clap: :cry: :broken_heart: :smile:
146,1386490531325304832,‘IF ANYTHING HAPPENS I LOVE YOU’ has won Best Animated Short Film at the #Oscars https://t.co/K72o1hc5eg,:thumbsup: :cry: :smile: :wink: :heart:
147,1386490509510647811,"""People at birth are inherently good."" ♥️ In a historic moment, Chloé Zhao accepts the Oscar for Best Directing. #Oscars https://t.co/cZ1GEUJh5g",:wink: :stuck_out_tongue_winking_eye: :thumbsup: :smile: :flushed:
148,1386490476619079681,"Travon Free, wearing a jacket that includes names of Eric Garner, Tamir Rice and more: “James Baldwin once said, ‘The most despicable thing a person can be is indifferent to other people’s pain’...Please, don’t be indifferent to our pain.”  https://t.co/sdgeoBK7lX #Oscars https://t.co/Klu1aYxUwa",:rage: :angry: :thumbsup: :confused: :wink:
149,1386490397489123330,It's official! #Oscars https://t.co/c9obEYIBYE,:thumbsup: :smile: :clap: :cry: :broken_heart:
150,1386490378375766018,#Oscars: #IfAnythingHappensILoveYou wins best animated short film https://t.co/Ma5q4C2wJU https://t.co/1jokxJpVIS,:thumbsup: :cry: :clap: :wink: :smile:
151,1386490377167847425,‘IF ANYTHING HAPPENS I LOVE YOU’ has won Best Animated Short Film at the #Oscars  Read the full winner’s list: https://t.co/Udr9FyooKe https://t.co/GhQD4wXbiV,:cry: :sob: :broken_heart: :sleepy: :clap:
152,1386490371048230912,'If Anything Happens I Love You' has won Best Animated Short Film at the #Oscars https://t.co/BBrrxTnQxI,:thumbsup: :clap: :facepunch: :raised_hands: :heart:
153,1386490328429907972,Congratulations to #JudasAndTheBlackMessiah's Daniel Kaluuya on his #Oscars win for Best Supporting Actor! https://t.co/qXOhJ436sv,:thumbsup: :clap: :smile: :wink: :cry:
154,1386490230904168449,"Chloé Zhao, who directed ""Nomadland,"" became the first woman of color, the first Chinese woman and the second woman ever to win the Academy Award for directing. #Oscars https://t.co/0UomXdf54Q https://t.co/W9EwVz93UW",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :joy: :smile:
155,1386490132589596679,"Academy Award winning director Chloé Zhao’s next film is ETERNALS.  The film follows a race of immortal beings who lived on Earth and shaped its history and civilisations. It releases on November 5, 2021.  Read the #Oscars winners’ list: https://t.co/Udr9FyooKe https://t.co/TOHGAtUPib",:wink: :thumbsup: :clap: :smile: :joy:
156,1386489835087712259,"An hour and 15 minutes into the #Oscars&amp; they've shown only one clip of an American film. It isn't up for an award &amp; hasn't even been released yet (Spielberg's ""West Side Story."") Isn't this show supposed to be about the movies? #JustAsking #Again #AcademyAwards",
157,1386489788287520769,#Oscars Moment: Daniel Kaluuya wins Best Supporting Actor for Judas and the Black Messiah (@JATBMFilm). https://t.co/rKRvKxWdGr,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :joy: :clap:
158,1386489643441561602,"If you're upset that Black artists are bringing up Black trauma when talking about Black art at the Oscars, you may wanna reevaluate why you think art exists in the first place.  #Oscars",:wink: :thumbsup: :blush: :clap: :smile:
159,1386489548499206151,Regina King kicks off the most 'diverse Oscars ever' by hailing Derek Chauvin's guilty verdict for murdering George Floyd #Oscars https://t.co/dkQkQgBGCJ,
160,1386489474075537408,#DanielKaluuya's mom goes viral for her hilarious response to him bringing up her sex life in his #Oscars speech https://t.co/6Hyn10Nffi https://t.co/f9DSeFwenq,:wink: :joy: :smile: :thumbsup: :clap:
161,1386489451803660289,"thanks, y'all. ✌🏿♥️✊🏿 #Oscars",:kissing_heart: :heart: :sparkling_heart: :thumbsup: :yellow_heart:
162,1386489261193637893,It's almost time 🐺🐺 #Oscars #Oscars2021 #WolfWalkers https://t.co/nRqwmU2Vjk,:thumbsup: :clap: :heart: :yellow_heart: :wink:
163,1386489212279590914,This #Oscars telecast may get a negative Nielsen rating.,:wink: :rage: :joy: :angry: :neutral_face:
164,1386489167706656769,"Well said, @Travon. #Oscars https://t.co/257s4hiBaL",:wink: :angry: :rage: :thumbsup: :confused:
165,1386489128531996674,".@Travon at the #Oscars: ""Today the police will kill three people. Tomorrow the police will kill three people... Those people happen to be disproportionately Black people... please don't be indifferent to our pain."" https://t.co/eCl7HcHwkj",:thumbsup: :rage: :wink: :angry: :confused:
166,1386489040841568261,"Best supporting actor winner Daniel Kaluuya addresses his #Oscars speech: ""I think that's pretty obvious that all our parents had sex"" https://t.co/X0fcOATS5G https://t.co/EI9TO3V0HI",
167,1386488909559967744,"This is a great year to embrace the idea that you can be of two minds about something. This ceremony format has allowed for some things another year wouldn’t, and it’s also got some limitations. I’m of two minds about it! #Oscars",
168,1386488789342822411,"Chloé Zhao wins the Oscar for Best Director, becoming “just the second woman ever to win the award.”  SAY WHAT?🙄  #Oscars https://t.co/k2BPSbcHsU",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :facepunch:
169,1386488724092080134,Kind of a shame they are not showing even brief clips of some of the nominated short films just so audiences have at least a semblance of what the films are about. #Oscars,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :confused: :cry:
170,1386488708661133314,"""Today, the police will kill three people and tomorrow, the police will kill three people, and the day after, the police kill three people. Because on average, the police kill three people every day. More than a thousand people a year.""   -- @Travon   #Oscars",:wink: :confused: :joy: :rage: :thumbsup:
171,1386488590595764226,Two Distant Strangers wins Best Live Action Short Film at the #Oscars https://t.co/RvweP7gonj,:joy: :cry: :sob: :thumbsup: :clap:
172,1386488533997793283,Still rocking a perfect score 9/9  #Oscars #AcademyAwards,:cry: :confused: :wink: :smile: :thumbsup:
173,1386488463776645120,The win is right there in the name. Sound of Metal wins the Oscar for Best Sound. #Oscars https://t.co/Y1cLfAxGRU,:thumbsup: :clap: :smile: :wink: :facepunch:
174,1386488383841525762,It's official! #Oscars https://t.co/s7j0sGyHEp,:thumbsup: :clap: :wink: :joy: :rage:
175,1386488333098958855,"When your baby brother executive produces a film that is now officially an Oscar winner, the joy is boundless! Congratulations, @NicMaye, to you and the whole team behind TWO DISTANT STRANGERS. You were always and continue to be our star. Dad is so proud. We all are. #Oscars https://t.co/y1AiCU02HF",:thumbsup: :clap: :blue_heart: :smile: :heart:
176,1386488314425917442,‘TWO DISTANT STRANGERS’ has won Best Live-Action Short Film at the #Oscars  Read the full winners’ list: https://t.co/Udr9FyooKe https://t.co/OrVLyss4EH,:joy: :skull: :confused: :wink: :stuck_out_tongue_winking_eye:
177,1386488096900849665,Ma Rainey's Black Bottom takes the Oscar for Best Makeup and Hairstyling 🌟 #Oscars https://t.co/W9bH7sR1TH,:thumbsup: :confused: :clap: :ok_hand: :heart_eyes:
178,1386487905959530498,"Best Director: Chloé Zhao, “Nomadland.”   Zhao is the first woman of color, and the second woman ever, to win the category at the Academy Awards https://t.co/YudUbuduMg #Oscars https://t.co/Yz9oCsWDsE",:wink: :thumbsup: :joy: :confused: :stuck_out_tongue_winking_eye:
179,1386487774472114177,You guys. I’m trying to hard but this #oscars is rough as hell.,:wink: :thumbsup: :grimacing: :sweat_smile: :smile:
180,1386487759871873026,Sound of Metal wins Best Sound at the #Oscars https://t.co/eCMko3U3sw,:joy: :wink: :thumbsup: :stuck_out_tongue_winking_eye: :clap:
181,1386487658214576132,"It's a big week in representation for the deaf and hard of hearing community.   ""Sound of Metal"" is getting a lot of love at the Oscars, and Biden's joint address to Congress will feature a sign language interpreter for the first time ever.   #Oscars",:thumbsup: :smile: :wink: :clap: :blush:
182,1386487499778887684,"Sound Of Metal winning Best Sound was maybe the biggest slam-dunk of the night -- absolutely incredible, groundbreaking work in a movie I loved. But OH MY GOD SHOW US A CLIP TO DEMONSTRATE WHY THE WORK WAS WORTHY OF THE AWARD #Oscars",:thumbsup: :smile: :stuck_out_tongue_winking_eye: :wink: :confused:
183,1386487484675133446,It's official! #Oscars https://t.co/EDr4PJcsCq,:thumbsup: :wink: :clap: :smile: :stuck_out_tongue_winking_eye:
184,1386487484620713989,I'm sorry but that's not cute...  PRESENTERS SHOULD NEVER BE ASSIGNED TO GIVE OSCARS TO THEIR OWN FILMS #Oscars,:wink: :thumbsup: :smile: :clap: :joy:
185,1386487467386286084,Add JK &amp; TQ to the list of people who didn’t know there was a Pinocchio movie last year.  The only one we acknowledge is the Jonathan Taylor Thomas classic. #Oscars https://t.co/ORqEVlBbz4,:confounded: :joy: :sob: :flushed: :wink:
186,1386487388550008836,'Sound of Metal' wins Best Sound at the #Oscars https://t.co/oqapkNCy1A,:thumbsup: :wink: :clap: :skull: :joy:
187,1386487286339145731,‘SOUND OF METAL’ has won Best Sound at the #Oscars  Read the full winners’ list: https://t.co/Udr9FyooKe https://t.co/oFTcCvRfEm,:thumbsup: :wink: :clap: :joy: :facepunch:
188,1386487263043981313,Chloé Zhao wins Best Director at the #Oscars— becoming the second woman overall and the first Asian woman in history to take home the award. https://t.co/VFDRkrXp1M,:wink: :thumbsup: :joy: :stuck_out_tongue_winking_eye: :confused:
189,1386487241841680385,#Oscars: #SoundOfMetal wins best sound https://t.co/Ma5q4C2wJU https://t.co/VUrWptI42G,:thumbsup: :wink: :clap: :ok_hand: :joy:
190,1386486499286437890,"Chloé Zhao gives her #Oscars speech:  ""This is for anyone who has the faith &amp; the courage to hold out for the goodness in themselves &amp; each other, no matter how hard it is to do that.""  Read the full winner’s list: https://t.co/Udr9FyooKe https://t.co/4d8alKme4p",:thumbsup: :wink: :clap: :smile: :stuck_out_tongue_winking_eye:
191,1386486424048848897,"Our nominees for the imaginary Best Cameo Oscar... no surprise, they are all Stan Lee. 🙃 🤩  Which appearance would you give the award to?  #StanLee #Oscars https://t.co/qnLobnrgQw",:thumbsup: :joy: :wink: :smile: :skull:
192,1386486262761201669,Rita Moreno THE QUEEN 89 years old looking INCREDIBLE at the #Oscars. More red carpet later on our site. https://t.co/rgx4OM5s6W,:heart_eyes: :thumbsup: :wink: :heart: :sparkling_heart:
193,1386486260995219457,Obsessed with the #Oscars graphics https://t.co/V9GHTI4ozL,
194,1386486229437501441,"Halle Berry debuts choppy bob haircut at the 2021 #Oscars, sparks memes https://t.co/raF3qRPvP8 https://t.co/89NtS35oNS",:wink: :flushed: :joy: :confounded: :mask:
195,1386486218364440577,".@zendaya attended the 93rd #Oscars in a #ValentinoHauteCouture fluo yellow chiffon dress named «Force de beauté», especially designed for her by Creative Director #PierpaoloPiccioli, styled by @LUXURYLAW    @TheAcademy  #Zendaya https://t.co/xvuPg5gt3P",:wink: :stuck_out_tongue_winking_eye: :thumbsup: :smile: :cry:
196,1386486211926282242,marvel in the edit room adding “from academy award winner chloé zhao” in the eternals trailer #Oscars https://t.co/xpifEBGQOg,:thumbsup: :wink: :smile: :stuck_out_tongue_winking_eye: :heart_eyes:
197,1386486159761571840,Weren’t the #Oscars supposed to be like a movie storyline within the awards. Am I missing something?   Doesn’t it just seem like a regular awards show without comedy bits or musical performances?,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :angry: :rage:
198,1386486143718408200,"Chloé Zhao is the first filmmaker in the MCU with a win at the #Oscars for Best Director. Her next film, Marvel’s ‘Eternals’ will release on November 5th. https://t.co/fG6dfKy3Jj",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :joy:
199,1386486127968858115,Fran McDormand looking totally not into it and fully on brand. And I still like it. #Oscars #ZeroFucksGiven,:wink: :heart: :thumbsup: :yellow_heart: :purple_heart:
200,1386486099338399746,#Oscars Moment: Another Round wins for Best International Feature Film. https://t.co/y657YZEGZR,
201,1386486052173479936,"I am watching a Chinese female director give a speech in Chinese after winning the directing Oscar. I’m not sure I can express how big that is, especially this year. Congrats, Chloe Zhao. #Oscars",:wink: :stuck_out_tongue_winking_eye: :thumbsup: :smile: :confused:
202,1386485953628282885,Congratulations to Chloé Zhao for winning the Academy Award for BEST DIRECTOR. #Oscars #NMDLND https://t.co/Fa6nHjkHxx,:thumbsup: :clap: :smile: :blush: :heart:
203,1386485936733802496,"With “Nomadland,” Chloé Zhao makes history as the first woman of color — and second woman overall — to win the Oscar for best director. #Oscars https://t.co/4vaLugZ0NY",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :rage: :confused:
204,1386485764276559872,"For the record, I'm in sweats but Dewey is dressed for the occasion. #Oscars https://t.co/YZolU1oa6C",:wink: :heart_eyes: :thumbsup: :sunglasses: :facepunch:
205,1386485623607873545,"Whispers into the void: If Kaluuya and LaKeith we’re both nominated as supporting actors, then who was the lead... #Oscars",:wink: :neutral_face: :thumbsup: :confused: :smile:
206,1386485613751373824,#BestDirector - best of the night so far  Wonderful intro by #BongJoonHo - love him being in a movie theater the stories &amp; behind the scenes pics   and so happy to see a woman win again - yay #ChloeZhao ! great speech   #Oscars https://t.co/IGezNrQY9A,:thumbsup: :wink: :smile: :clap: :stuck_out_tongue_winking_eye:
207,1386485608185540609,“People at birth are entirely good.” That one’s gonna stick with me. #Oscars,:wink: :confused: :stuck_out_tongue_winking_eye: :thumbsup: :rage:
208,1386485589222957061,I took an Econ class in college that was more entertaining. #Oscars #Oscar2021,:wink: :stuck_out_tongue_winking_eye: :smile: :thumbsup: :sunglasses:
209,1386485554305437697,And now there are two.  #Oscars https://t.co/UA0V7BFoLj,:thumbsup: :wink: :smile: :stuck_out_tongue_winking_eye: :clap:
210,1386485422029672459,"Congrats to Chloe Zhao! Ok maybe now I should watch Nomadland... the more I hear, the more I want to check it out. Also hard to go wrong with Frances McDormond. #Oscars",:thumbsup: :wink: :smile: :blush: :confused:
211,1386485386210422786,Chloé Zhao is the second woman &amp; first Asian woman to ever win Best Director at the #Oscars   Read the full winners’ list here: https://t.co/Udr9FyooKe https://t.co/F63sgrmVN1,:wink: :thumbsup: :smile: :confused: :stuck_out_tongue_winking_eye:
212,1386485373392535556,Chloe Zhao just made history as the first woman of color and the first woman of Asian descent to win an Academy Award for best director. #Oscars,:thumbsup: :wink: :smile: :clap: :flushed:
213,1386485363695366149,Chloé Zhao is only the second woman ever to win Best Director. In 93 years of these awards. Think about that.  #Oscars,
214,1386485305587507204,Regina King explains why the #Oscars are different this year. https://t.co/ScDUrk0xaG https://t.co/EPIaaCXrwS,:stuck_out_tongue_winking_eye: :wink: :hand: :thumbsup: :confused:
215,1386485282166517763,"BREAKING: Chloé Zhao won Best Director at the #Oscars for ""Nomadland."" She is the first woman of color to win. https://t.co/uUQ7E5qvuQ",:wink: :eyes: :thumbsup: :stuck_out_tongue_winking_eye: :joy:
216,1386485206878666754,Congrats to #ChloeZhao! #Nomadland #Oscars https://t.co/ErHooH9U4U,:thumbsup: :smile: :clap: :wink: :confused:
217,1386485148359745537,Chloé Zhao becomes the second woman overall and first Asian woman in history to win ‘Best Director’ at the #Oscars. https://t.co/tPyaIuMscH,:wink: :thumbsup: :clap: :heart_eyes: :joy:
